林國春,新北市
林銘仁,新北市
邱烽堯,新北市
邱婷蔚,新北市
金中玉,新北市
金瑞龍,新北市
洪佳君,新北市
高敏慧,新北市
張天明,新北市
許昭興,新北市
連斐璠,新北市
陳文治,新北市
陳世榮,新北市
陳永福,新北市
陳明義,新北市
陳科名,新北市
陳啟能,新北市
陳儀君,新北市
陳錦錠,新北市
陳鴻源,新北市
彭成龍,新北市
曾煥嘉,新北市
黃永昌,新北市
黃林玲玲,新北市
黃俊哲,新北市
黃桂蘭,新北市
楊春妹,新北市
廖裕德,新北市
廖筱清,新北市
劉美芳,新北市
劉哲彰,新北市
歐金獅,新北市
蔡明堂,新北市
蔡明璋,新北市
蔡健棠,新北市
蔡淑君,新北市
蔡錦賢,新北市
鄭戴麗香,新北市
賴秋媚,新北市
王彩雲,南投縣
全正明,南投縣
戴世詮,南投縣
謝明謀,南投縣
陳樹吉,雲林縣
侯清河,嘉義縣
張敏琪,嘉義市
郭明賓,嘉義市
陸月嬌,屏東縣
曾義雄,屏東縣
劉淼松,屏東縣
潘連周,屏東縣
吳宏謀,宜蘭縣
吳福田,宜蘭縣
李清林,宜蘭縣
林岳賢,宜蘭縣
林朝旺,宜蘭縣
林棋山,宜蘭縣
林錫明,宜蘭縣
邱素梅,宜蘭縣
張建榮,宜蘭縣
張秋明,宜蘭縣
莊淑如,宜蘭縣
陳孝仁,宜蘭縣
陳長義,宜蘭縣
陳傑麟,宜蘭縣
陳漢鍾,宜蘭縣
陳福山,宜蘭縣
陳鴻禧,宜蘭縣
黃浴沂,宜蘭縣
劉添梧,宜蘭縣
蔡文益,宜蘭縣
謝志得,宜蘭縣
林素美,花蓮縣
蔡啟塔,花蓮縣
江堅壽,臺東縣
余秀芳,臺東縣
吳景槐,臺東縣
李建智,臺東縣
林東滿,臺東縣
林參天,臺東縣
林富雄,臺東縣
林琮翰,臺東縣
張卓然,臺東縣
陳宏宗,臺東縣
蔡玉玲,臺東縣
王碧珍,金門縣
李應文,金門縣
洪允典,金門縣
唐麗輝,金門縣
許玉昭,金門縣
楊永立,金門縣
蔡水游,金門縣
林惠萍,連江縣
林貽祥,連江縣
曹爾章,連江縣
陳書建,連江縣
江鑒育,基隆市
何淑萍,基隆市
呂美玲,基隆市
宋瑋莉,基隆市
洪森永,基隆市
秦鉦,基隆市
張芳麗,基隆市
張耿輝,基隆市
張淵翔,基隆市
莊榮欽,基隆市
莊錦田,基隆市
陳志成,基隆市
陳東財,基隆市
游祥耀,基隆市
楊石城,基隆市
蔡旺璉,基隆市
藍敏煌,基隆市
吳宗憲,桃園市
呂林小鳳,桃園市
呂淑真,桃園市
李柏坊,桃園市
李家興,桃園市
李雲強,桃園市
李曉鐘,桃園市
周玉琴,桃園市
林俐玲,桃園市
林政賢,桃園市
林國政,桃園市
邱佳亮,桃園市
邱奕勝,桃園市
邱素芬,桃園市
徐玉樹,桃園市
徐其萬,桃園市
徐景文,桃園市
張文瑜,桃園市
張肇良,桃園市
梁為超,桃園市
莊玉輝,桃園市
許清順,桃園市
郭蔡美英,桃園市
郭麗華,桃園市
陳治文,桃園市
陳美梅,桃園市
舒翠玲,桃園市
黃婉如,桃園市
黃景熙,桃園市
楊朝偉,桃園市
楊進福,桃園市
萬美玲,桃園市
葉明月,桃園市
詹江村,桃園市
劉邦鉉,桃園市
劉勝全,桃園市
劉曾玉春,桃園市
謝彰文,桃園市
蘇志強,桃園市
上官秋燕,新竹縣
吳淑君,新竹縣
杜文中,新竹縣
林思銘,新竹縣
邱振瑋,新竹縣
范曰富,新竹縣
郭遠彰,新竹縣
陳正順,新竹縣
彭余美玲,新竹縣
甄克堅,新竹縣
趙一先 Obay a Awi&#39;,新竹縣
劉良彬,新竹縣
蔡志環,新竹縣
鄭美琴,新竹縣
鄭清漢,新竹縣
蘇明輝,新竹縣
王寶文,新竹市
余邦彥,新竹市
吳青山,新竹市
吳國寶,新竹市
李姸慧,新竹市
李國璋,新竹市
林耕仁,新竹市
林梅華,新竹市
段孝芳,新竹市
徐信芳,新竹市
張祖琰,新竹市
許文棟,新竹市
許修睿,新竹市
陳治雄,新竹市
彭昆耀,新竹市
曾資程,新竹市
鄭正宗,桃園市
鄭正鈐,新竹市
鄭貴元,新竹市
蕭志潔,新竹市
謝文進,新竹市
謝希誠,新竹市
鍾淑英,新竹市
顏政德,新竹市
羅文熾,新竹市
李貴富,苗栗縣
林寶珠,苗栗縣
邱紹俊,苗栗縣
禹耀東,苗栗縣
孫素娥,苗栗縣
徐欽鴻,苗栗縣
陳春暖,苗栗縣
湯維岳,苗栗縣
黃月娥,苗栗縣
楊恭林,苗栗縣
陳廷秀,臺中市
柯振杯,彰化縣
張錦昆,彰化縣
陳玉姬,彰化縣
王威中,臺北市
王致雅,臺北市
王閔生,臺北市
王鴻薇,臺北市
江志銘,臺北市
吳世正,臺北市
吳志剛,臺北市
李芳儒,臺北市
李建昌,臺北市
李茂榮,臺北市
李傅中武,臺北市
李慶元,臺北市
李慶鋒,臺北市
汪志冰,臺北市
阮昭雄,臺北市
周威佑,臺北市
周柏雅,臺北市
林世宗,臺北市
林亭君,臺北市
林國成,臺北市
林婕麗,臺北市
林瑞圖,臺北市
洪士奇,臺北市
洪健益,臺北市
高嘉瑜,臺北市
徐世勲,臺北市
許家蓓,臺北市
徐弘庭,臺北市
張茂楠,臺北市
徐立信,臺北市
秦慧珠,臺北市
張榮法,臺北市
梁文傑,臺北市
許淑華,臺北市
郭昭巖,臺北市
陳永德,臺北市
陳建銘,臺北市
陳彥伯,臺北市
陳政忠,臺北市
陳炳甫,臺北市
陳重文,臺北市
陳慈慧,臺北市
陳義洲,臺北市
陳錦祥,臺北市
黃珊珊,臺北市
楊靜宇,臺北市
葉林傳,臺北市
趙家蓉,臺北市
劉耀仁,臺北市
歐陽龍,臺北市
潘翰疆,臺北市
潘懷宗,臺北市
應曉薇,臺北市
戴錫欽,臺北市
謝維洲,臺北市
鍾小平,臺北市
簡舒培,臺北市
闕枚莎,臺北市
顏若芳,臺北市
顏聖冠,臺北市
尤碧鈴,臺中市
王立任,臺中市
冉齡軒,臺中市
朱元宏,臺中市
朱暖英,臺中市
江肇國,臺中市
何文海,臺中市
何敏誠,臺中市
吳品儀,臺中市
吳敏濟,臺中市
吳瓊華,臺中市
吳顯森,臺中市
李中,臺中市
李天生,臺中市
李榮鴻,臺中市
李麗華,臺中市
沈佑蓮,臺中市
林汝洲,臺中市
林榮進,臺中市
林碧秀,臺中市
邱于珊,臺中市
邱素貞,臺中市
段緯宇,臺中市
洪金福,臺中市
范淞育,臺中市
翁美春,臺中市
張正興,臺中市
張玉嬿,臺中市
張廖乃綸,臺中市
張立傑,臺中市
張芬郁,臺中市
張清照,臺中市
張雅旻,臺中市
張滄沂,臺中市
張耀中,臺中市
張瀞分,臺中市
陳世凱,臺中市
陳本添,臺中市
陳成添,臺中市
陳政顯,臺中市
陳清龍,臺中市
陳淑華,臺中市
曾朝榮,臺中市
黃淑芬,臺中市
黃馨慧,臺中市
楊正中,臺中市
楊典忠,臺中市
劉士州,臺中市
蔡成圭,臺中市
蔡雅玲,臺中市
鄭功進,臺中市
蕭隆澤,臺中市
賴佳微,臺中市
賴朝國,臺中市
賴順仁,臺中市
謝明源,臺中市
賴義鍠,臺中市
謝志忠,臺中市
謝賢,臺中市
顏莉敏,臺中市
羅永珍,臺中市
蘇柏興,臺中市
温建華,臺中市
尤榮智,臺南市
方一峰,臺南市
王家貞,臺南市
王錦德,臺南市
伍宗康,臺南市
吳通龍,臺南市
呂維胤,臺南市
李中岑,臺南市
李文俊,臺南市
李美素,臺南市
林宜瑾,臺南市
杜素吟,臺南市
林志展,臺南市
林志聰,臺南市
林炳利,臺南市
林美燕,臺南市
林燕祝,臺南市
林阳乙,臺南市
邱莉莉,臺南市
洪玉鳳,臺南市
唐碧娥,臺南市
唐儀靜,臺南市
張世賢,臺南市
莊玉珠,臺南市
許至椿,臺南市
郭秀珠,臺南市
郭信良,臺南市
郭清華,臺南市
陳怡珍,臺南市
陳昌輝,臺南市
陳金鐘,臺南市
陳秋萍,臺南市
陳朝來,臺南市
陳進益,臺南市
劉米山,臺南市
曾王雅雲,臺南市
曾培雅,臺南市
黃麗招,臺南市
楊中成,臺南市
趙昆原,臺南市
劉正昌,臺南市
蔡育輝,臺南市
蔡旺詮,臺南市
蔡秋蘭,臺南市
蔡淑惠,臺南市
蔡蘇秋金,臺南市
盧崑福,臺南市
賴惠員,臺南市
謝龍介,臺南市
方信淵,高雄市
王義雄,高雄市
王耀裕,高雄市
何權峰,高雄市
吳利成,高雄市
吳銘賜,高雄市
李雨庭,高雄市
李柏毅,高雄市
李眉蓁,高雄市
李喬如,高雄市
李雅靜,高雄市
李順進,高雄市
周玲妏,高雄市
林宛蓉,高雄市
林芳如,高雄市
林富寶,高雄市
邱俊憲,高雄市
潘秋榮,苗栗縣
鄭秋風,苗栗縣
鄭碧玉,苗栗縣
黎旭欽,苗栗縣
羅貴星,苗栗縣
謝文禓,苗栗縣
謝芳紋,苗栗縣
鍾東錦,苗栗縣
韓茂賢,苗栗縣
尤瑞春,彰化縣
王國忠,彰化縣
白玉如,彰化縣
江熊一楓,彰化縣
李浩誠,彰化縣
李清木,彰化縣
林士堅,彰化縣
林庚壬,彰化縣
林維浩,彰化縣
曹嘉豪,彰化縣
張雪如,彰化縣
許書維,彰化縣
陳一惇,彰化縣
陳正忠,彰化縣
陳秀寳,彰化縣
陳重嘉,彰化縣
陳榮妹,彰化縣
黃千宴,彰化縣
楊竣程,彰化縣
葉孟家,彰化縣
葉國雄,彰化縣
葉麗娟,彰化縣
劉淑芳,彰化縣
劉惠娟,彰化縣
歐陽蓁珠,彰化縣
蔡金蓮,彰化縣
鄭俊雄,彰化縣
鄭敬議,彰化縣
蕭文雄,彰化縣
蕭如意,彰化縣
蕭淑芬,彰化縣
賴清美,彰化縣
賴澤民,彰化縣
謝典霖,彰化縣
謝彥慧,彰化縣
顧黃水花,彰化縣
凃俊任,彰化縣
凃淑媚,彰化縣
于秀英,南投縣
王永慶,南投縣
石慶龍,南投縣
李洲忠,南投縣
林芳伃,南投縣
阿給拉.拉哈拜,南投縣
王啟澧,嘉義縣
張志銘,南投縣
張維華,南投縣
莊文斌,南投縣
陳昭煜,南投縣
陳淑惠,南投縣
陳翰立,南投縣
曾振炎,南投縣
游顥,南投縣
廖文賢,南投縣
廖梓佑,南投縣
潘一全,南投縣
蔡孟娥,南投縣
蔡宗智,南投縣
蕭志全,南投縣
賴燕雪,南投縣
簡峻庭,南投縣
簡賜勝,南投縣
羅美玲,南投縣
王美惠,嘉義市
吳上明,嘉義市
林瑞霞,嘉義市
張秀華,嘉義市
張榮藏,嘉義市
陳姿妏,嘉義市
傅大偉,嘉義市
黃露慧,嘉義市
蔡文旭,嘉義市
蔡永泉,嘉義市
蔡榮豐,嘉義市
鄭光宏,嘉義市
戴寧,嘉義市
譚國華,嘉義市
何子凡,嘉義縣
吳思蓉,嘉義縣
李國勝,嘉義縣
林于玲,嘉義縣
林沐惠,嘉義縣
林秀琴,嘉義縣
林緗亭,嘉義縣
翁聰賢,嘉義縣
張明達,嘉義縣
陳怡岳,嘉義縣
黃金茂,嘉義縣
黃嫈珺,嘉義縣
黃嘉寬,嘉義縣
葉孟龍,嘉義縣
董國誠,嘉義縣
詹黃素蓮,嘉義縣
詹琬蓁,嘉義縣
蔡鼎三,嘉義縣
蔡瑋傑,嘉義縣
賴朝崙,嘉義縣
戴光宗,嘉義縣
羅士洋,嘉義縣
王又民,雲林縣
王秋足,雲林縣
江文登,雲林縣
李明哲,雲林縣
李建志,雲林縣
李建昇,雲林縣
沈宗隆,雲林縣
周秀月,雲林縣
林岳璋,雲林縣
林深,雲林縣
邱世文,雲林縣
許志豪,雲林縣
許維修,雲林縣
陳俊龍,雲林縣
陳茂源,雲林縣
陳瑞雄,雲林縣
黃淑鈴,雲林縣
黃凱,雲林縣
廖秋萍,雲林縣
蔡孟真,雲林縣
蔡岳儒,雲林縣
蔡東富,雲林縣
蔡秋敏,雲林縣
顏旭懋,雲林縣
江維屏,屏東縣
賴明源,雲林縣
賴淑娞,雲林縣
尤慶賀,屏東縣
蘇于珊,雲林縣
蘇俊豪,雲林縣
王志豐,屏東縣
王啟敏,屏東縣
王景山,屏東縣
何輝能,屏東縣
何長成,屏東縣
何春美,屏東縣
吳亮慶,屏東縣
宋麗華,屏東縣
李世淦,屏東縣
李世斌,屏東縣
李香蘭,屏東縣
林玉花,屏東縣
林宗俉,屏東縣
林明順,屏東縣
林郁虹,屏東縣
林蔡鳯梅,屏東縣
洪慈綪,屏東縣
唐玉琴,屏東縣
徐榮耀,屏東縣
張平原,屏東縣
張金文,屏東縣
許展維,屏東縣
許馨勻,屏東縣
陳文弘,屏東縣
陳志成,屏東縣
陳明達,屏東縣
陳美瓊,屏東縣
劉育豪,屏東縣
潘長成,屏東縣
潘政治,屏東縣
潘淑眞,屏東縣
潘裕隆,屏東縣
蔣家煌,屏東縣
鄭雙銓,屏東縣
盧文瑞,屏東縣
鍾明輝,屏東縣
鍾淑娟,屏東縣
蘇義峰,屏東縣
王燕美,花蓮縣
余夏夫,花蓮縣
吳建志,花蓮縣
林聖明,花蓮縣
李秋旺,花蓮縣
林宗昆,花蓮縣
施金樹,花蓮縣
徐雪玉,花蓮縣
張正治,花蓮縣
張峻,花蓮縣
笛布斯•顗賚,花蓮縣
莊枝財,花蓮縣
許淑銀 Otiam Cirig,花蓮縣
陳英妹,花蓮縣
游美雲,花蓮縣
黃振富,花蓮縣
周典論,屏東縣
劉櫂豪,臺東縣
涂醒哲,嘉義市
黃敏惠,嘉義市
張麗善,雲林縣
許明財,新竹市
鄭文燦,桃園市
林右昌,基隆市
蕭淑麗,嘉義市
黃源甫,新竹市
林智堅,新竹市
徐欣瑩,新竹縣
柯文哲,臺北市
劉曉玫,花蓮縣
蘇貞昌,新北市
林錦坤,宜蘭縣
陳光復,澎湖縣
李進勇,雲林縣
洪敏雄,彰化縣
饒慶鈴,臺東縣
王麗萍,雲林縣
林明溱,南投縣
洪國浩,南投縣
白雅燦,彰化縣
王惠美,彰化縣
黃玉燕,苗栗縣
陳學聖,桃園市
朱梅雪,桃園市
吳富彤,桃園市
楊麗環,桃園市
盧秀燕,臺中市
林佳龍,臺中市
宋原通,臺中市
林義豐,臺南市
黃偉哲,臺南市
高思博,臺南市
許忠信,臺南市
蘇煥智,臺南市
蘇盈貴,高雄市
韓國瑜,高雄市
璩美鳳,高雄市
陳其邁,高雄市
鄭朝方,新竹縣
葉芳棟,新竹縣
楊文科,新竹縣
徐定禎,苗栗縣
徐耀昌,苗栗縣
朱泰平,苗栗縣
魏明谷,彰化縣
黃文玲,彰化縣
林佳瑜,雲林縣
林國龍,嘉義縣
吳芳銘,嘉義縣
翁章梁,嘉義縣
吳育仁,嘉義縣
潘孟安,屏東縣
李鎔任,屏東縣
蘇清泉,屏東縣
陳秋境,宜蘭縣
陳歐珀,宜蘭縣
林信華,宜蘭縣
林姿妙,宜蘭縣
黄師鵬,花蓮縣
徐榛蔚,花蓮縣
彭權國,臺東縣
黃裕斌,臺東縣
鄺麗貞,臺東縣
呂華苑,澎湖縣
吳政隆,澎湖縣
陳大松,澎湖縣
翁珍聖,澎湖縣
鄭清發,澎湖縣
賴峰偉,澎湖縣
洪志恒,金門縣
